word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
alike,alike,ә'laik,"a. having the same or similar characteristics
r. equally
r. in a like manner","a. 相似的, 同样的
adv. 一样, 以同样的方式",r:84/j:16,2,0,gk cet4 cet6 ky toefl,4989,4389,alike
alive,alive,ә'laiv,"a. possessing life
s. (often followed by `with') full of life and spirit
s. (followed by `to' or `of') aware of
s. capable of erupting","a. 活着的, 活泼的, 敏感的, 热闹的",j:100,3,1,zk gk cet4 cet6 ky,2080,1532,alive
allow,allow,ә'lau,"v. let have
v. give or assign a resource to a particular person or cause
v. allow or plan for a certain possibility; concede the truth or validity of something
v. grant as a discount or in exchange","vt. 允许, 同意给予, 承认
vi. 容许, 猜想
[计] 允许命令",v:100,5,1,zk gk cet4 ky,257,339,allow
alloy,alloy,'ælɒi. ә'lɒi,"n. a mixture containing two or more metallic elements or metallic and nonmetallic elements usually fused together or dissolving into each other when molten
v. make an alloy of","n. 合金
vt. 将...铸成合金, 减低成色
vi. 合铸",v:5/n:95,1,0,cet4 cet6 ky toefl ielts,10493,11808,alloy
alone,alone,ә'lәun,"s. isolated from others
s. lacking companions or companionship
s. exclusive of anyone or anything else
s. radically distinctive and without equal","a. 孤独的, 单独的, 独自的
adv. 独自地",r:60/j:40,4,1,zk gk cet4 ky toefl ielts,1297,1097,alone
aloud,aloud,ә'laud,r. using the voice; not silently,"adv. 出声地, 大声地",r:100,1,1,zk gk cet4 ky,5849,5694,aloud
alphabet,alphabet,'ælfәbit,n. a character set that includes letters and is used to write a language,"n. 字母
[计] 字母表",n:100,1,1,gk cet4 cet6 ky,11157,9190,alphabet
alter,alter,'ɒ:ltә,"v. make an alteration to
v. remove the ovaries of",v. 改变,v:100,3,1,cet4 cet6 ky toefl ielts gre,2121,2889,alter
alternative,alternative,ɒ:l'tә:nәtiv,"s. necessitating a choice between mutually exclusive possibilities
s. pertaining to unconventional choices","n. 两者择一, 供替代的选择
a. 两者择一的, 供选择的
[计] 选择对象",j:44/n:56,4,1,gk cet4 cet6 ky toefl ielts,1752,2073,alternative
although,although,ɒ:l'ðou,"conj. Grant all this; be it that; supposing that;
   notwithstanding; though.","conj. 虽然, 尽管",c:100,5,1,zk gk cet4 ky,197,378,although
altitude,altitude,'æltitju:d,"n. elevation especially above sea level or above the earth's surface
n. the perpendicular distance from the base of a geometric figure to the opposite vertex (or side if parallel)","n. 高度, 海拔, 高处
[电] 高度",n:100,1,0,gk cet4 cet6 ky toefl ielts,8085,6370,altitude
altogether,altogether,.ɒ:ltә'geðә,r. with everything included or counted,"adv. 完全地, 总而言之",r:100,3,1,gk cet4 ky,2575,3801,altogether
aluminium,aluminium,.ælju'miniәm,n a silvery ductile metallic element found primarily in bauxite,"n. 铝
a. 铝的",n:100,2,0,gk cet4 cet6 toefl gre,5580,32731,aluminium
aluminum,aluminum,ә'lu:minәm,n. a silvery ductile metallic element found primarily in bauxite,"n. 铝
[化] 铝Al",n:100,0,0,cet4 ky toefl,0,4241,aluminum
amaze,amaze,ә'meiz,v. affect with wonder,vt. 使吃惊,v:100,2,1,gk cet4 cet6 ky toefl ielts,11151,8607,amaze
ambition,ambition,æm'biʃәn,"n. a cherished desire
n. a strong drive for success
v. have as one's ambition","n. 野心, 志向",n:100,3,1,gk cet4 cet6 ky toefl ielts,3185,4283,ambition
ambulance,ambulance,'æmbjulәns,n. a vehicle that takes people to and from hospitals,"n. 救护车
[医] 救护车",n:100,2,1,gk cet4 ky ielts,3860,5500,ambulance
amongst,amongst,ә'mʌŋst,"prep. Mixed or mingled; surrounded by.
prep. Conjoined, or associated with, or making part of the
   number of; in the number or class of.
prep. Expressing a relation of dispersion, distribution,
   etc.; also, a relation of reciprocal action.","prep. 在...当中, 在...之间, 在...之中",i:100,2,0,cet4,1997,7821,amongst
amount,amount,ә'maunt,"n. the relative magnitude of something with reference to a criterion
v. be tantamount or equivalent to","n. 总数, 总额
vi. 总计, 等同",v:8/n:92,4,1,gk cet4 ky toefl ielts,584,782,amount
ampere,ampere,'æmpєә,"n. a former unit of electric current (slightly smaller than the SI ampere)
n. the basic unit of electric current adopted under the Systeme International d'Unites","n. 安培
[化] 安培",n:100,0,0,cet4 cet6,0,37826,ampere
amplify,amplify,'æmplifai,v. increase the volume of,"vt. 增强, 放大, 扩大, 详述
vi. 引伸",v:100,1,0,cet4 cet6 ky toefl ielts gre,9902,9595,amplify
amuse,amuse,ә'mju:z,"v. occupy in an agreeable, entertaining or pleasant fashion
v. make (somebody) laugh","vt. 消遣, 娱乐, 使发笑",v:100,1,1,gk cet4 cet6 ky ielts gre,8734,9683,amuse
analyse,analyse,'ænәlaiz,"v consider in detail and subject to an analysis in order to discover essential features or meaning
v break down into components or essential features
v make a mathematical, chemical, or grammatical analysis of; break down into components or essential features
v subject to psychoanalytic treatment","vt. 分析, 细察, 分解
[经] 分析",v:100,2,1,cet4 cet6 ky,2142,12788,analyse
analysis,analysis,ә'nælәsis,"n. an investigation of the component parts of a whole and their relations in making up the whole
n. the abstract separation of a whole into its constituent parts in order to study the parts and their relations
n. a form of literary criticism in which the structure of a piece of writing is analyzed
n. the use of closed-class words instead of inflections: e.g., `the father of the bride' instead of `the bride's father'","n. 分析
[计] 分析机; 分析员; 分析; 分析程序",n:100,3,1,gk cet4 cet6 ky toefl ielts,707,811,analysis
analyze,analyze,'ænәlaiz,"v. consider in detail and subject to an analysis in order to discover essential features or meaning
v. make a mathematical, chemical, or grammatical analysis of; break down into components or essential features
v. break down into components or essential features","vt. 分析, 细察, 分解
[机] 分析",v:100,0,0,gk cet4 toefl gre,13046,2316,analyze
ancestor,ancestor,'ænsestә,n. someone from whom you are descended (but usually more remote than a grandparent),"n. 祖先, 祖宗",n:100,2,0,gk cet4 cet6 ky toefl ielts gre,4793,4137,ancestor
anchor,anchor,'æŋkә,"n. a mechanical device that prevents a vessel from moving
n. a central cohesive source of support and stability
n. a television reporter who coordinates a broadcast to which several correspondents contribute
v. fix firmly and stably","n. 锚
vt. 抛锚停泊, 使固定
[计] 锚",v:43/n:57,2,0,cet4 cet6 ky ielts gre,7686,4961,anchor
ancient,ancient,'einʃәnt,"n. a very old person
n. a person who lived in ancient times
s. belonging to times long past especially of the historical period before the fall of the Western Roman Empire
s. very old","a. 古代的, 古老的, 年老的, 旧的",j:97/n:3,3,1,zk gk cet4 cet6 ky ielts,1841,1817,ancient
angel,angel,'eindʒәl,"n. spiritual being attendant upon God
n. invests in a theatrical production
n. the highest waterfall; has more than one leap; flow varies seasonally","n. 天使, 守护神, 善人",n:100,2,0,cet4 ky,3295,3980,angel
anger,anger,'æŋgә,"n. a strong emotion; a feeling that is oriented toward some real or supposed grievance
n. the state of being angry
v. make angry
v. become angry","n. 忿怒
vt. 激怒, 使发怒
vi. 发怒",v:24/n:76,3,1,gk cet4 ky ielts,2489,2362,anger
angle,angle,'æŋgl,"n. the space between two lines or planes that intersect; the inclination of one line to another; measured in degrees or radians
n. a member of a Germanic people who conquered England and merged with the Saxons and Jutes to become Anglo-Saxons
v. move or proceed at an angle
v. fish with a hook","n. 角, 角度, 角落
vi. 钓鱼, 谋取, 博取, 斜向移动, 转变角度
vt. 使转动角度, 在...钓鱼, 获取",v:12/n:88,3,1,gk cet4 ky toefl,2346,2989,angle
ankle,ankle,'æŋkl,n. a gliding joint between the distal ends of the tibia and fibula and the proximal end of the talus,"n. 踝
[医] 踝, 踝关节",n:100,2,1,gk cet4 cet6 ky ielts,4387,3814,ankle
announce,announce,ә'nauns,"v. make known; make an announcement
v. announce publicly or officially
v. give the names of
v. foreshadow or presage","vt. 宣布, 声称, 显示, 预告
vi. 当报幕员, 宣布参加竞选",v:100,5,1,gk cet4 cet6 ky toefl gre,795,1163,announce
announcer,announcer,ә'naunsә,"n. someone who proclaims a message publicly
n. reads news, commercials on radio or television","n. 节目报告员, 宣告者",n:100,1,0,cet4 toefl,20423,7512,announcer
annual,annual,'ænjuәl,"n. (botany) a plant that completes its entire life cycle within the space of a year
n. a reference book that is published regularly once every year
a. completing its life cycle within a year
s. occurring or payable every year","n. 年刊, 年报
a. 每年的, 一年一次的, 全年的, 一年生的",j:97/n:3,4,1,gk cet4 ky toefl ielts,1215,1361,annual
ant,ant,ænt,n. social insect living in organized colonies; characteristically the males and fertile queen have wings during breeding season; wingless sterile females are the workers,n. 蚂蚁,n:100,1,0,zk gk cet4 ky,5833,5811,ant
anticipate,anticipate,æn'tisipeit,"v. act in advance of; deal with ahead of time
v. realize beforehand
v. be excited or anxious about
v. be a forerunner of or occur earlier than","vt. 预期, 占先, 加速, 提前使用
[医] 提前出现, 先期发生",v:100,2,1,cet4 cet6 ky toefl ielts gre,3106,3187,anticipate
anxiety,anxiety,æŋ'zaiәti,"n. (psychiatry) a relatively permanent state of worry and nervousness occurring in a variety of mental disorders, usually accompanied by compulsive behavior or attacks of panic
n. a vague unpleasant emotion that is experienced in anticipation of some (usually ill-defined) misfortune","n. 焦虑, 忧虑, 令人焦虑的事
[医] 焦虑",n:100,3,1,gk cet4 cet6 ky toefl ielts,2612,2467,anxiety
anxious,anxious,'æŋʃәs,"s. eagerly desirous
s. causing or fraught with or showing anxiety","a. 忧虑的, 发愁的, 渴望的",j:100,3,1,gk cet4 cet6 ky toefl,2630,3827,anxious
anyhow,anyhow,'enihau,"r. used to indicate that a statement explains or supports a previous statement; anyhow, they're quiet""; anyway, it's gone""; in any case, there was a brief scuffle""
r. in any way whatsoever","adv. 无论如何, 至少",r:100,1,0,gk cet4 ky ielts,9090,9909,anyhow
anyone,anyone,'eniwʌn,"n. One taken at random rather than by selection; anybody.
   [Commonly written as two words.]",pron. 任何人,p:100,4,1,zk gk cet4 ky,662,659,anyone
anyway,anyway,'eniwei,"r used to indicate that a statement explains or supports a previous statement; anyhow, they're quiet""; anyway, it's gone""; in any case, there was a brief scuffle""
r in any way whatsoever","adv. 无论如何, 至少",r:100,4,1,zk cet4 ky,834,1393,anyway
anywhere,anywhere,'enihwєә,r. at or in or to any place; (`anyplace' is used informally for `anywhere'),adv. 无论何处,r:100,3,1,zk gk cet4 ky,2157,1879,anywhere
apart,apart,ә'pɑ:t,"s. remote and separate physically or socially
s. having characteristics not shared by others
r. separated or at a distance in place or position or time
r. not taken into account or excluded from consideration","adv. 成零碎, 成距离, 分别地, 分离着
a. 分离的",i:23/r:77,3,1,gk cet4 ky,2419,1971,apart
apartment,apartment,ә'pɑ:tmәnt,n. a suite of rooms usually on one floor of an apartment house,"n. 房间, 公寓",n:100,3,1,gk cet4 ky ielts,3711,1273,apartment
apologize,apologize,ә'pɒlәdʒaiz,"v. acknowledge faults or shortcomings or failing
v. defend, explain, clear away, or make excuses for by reasoning","vi. 道歉, 辩解",v:100,2,1,gk cet4 toefl gre,9168,3739,apologize
apology,apology,ә'pɒlәdʒi,"n. an expression of regret at having caused trouble for someone
n. a formal written defense of something you believe in strongly
n. a poor example","n. 道歉, 辩护
[法] 道歉, 谢罪, 辩解者",n:100,2,0,gk cet4 ky toefl,4950,4944,apology
apparatus,apparatus,.æpә'reitәs,"n. equipment designed to serve a specific function
n. (anatomy) a group of body parts that work together to perform a given function","n. 装置, 器具, 器官
[化] 仪器; 器械",n:100,1,0,cet4 cet6 ky ielts gre,5318,6978,apparatus
apparent,apparent,ә'pærәnt,"s. clearly revealed to the mind or the senses or judgment
s. appearing as such but not necessarily so","a. 清晰可见的, 显然的, 表面上的
[电] 外在的",j:100,3,1,gk cet4 cet6 ky ielts,1770,2502,apparent
appeal,appeal,ә'pi:l,"n. attractiveness that interests or pleases or stimulates
n. (law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial
v. take a court case to a higher court for review
v. request earnestly (something from somebody); ask for aid or protection","n. 恳求, 诉请, 上诉, 吸引力
vi. 呼吁, 诉请, 要求, 上诉, 有吸引力
vt. 将...上诉",v:36/n:64,4,1,gk cet4 cet6 ky toefl ielts gre,942,1852,appeal
appear,appear,ә'piә,"v. come into sight or view
v. be issued or published
v. seem to be true, probable, or apparent
v. come into being or existence, or appear on the scene","vi. 出现, 显得, 来到
[法] 出庭, 到案, 出现",v:100,5,1,zk gk cet4 ky toefl,290,395,appear
appearance,appearance,ә'piәrәns,"n. outward or visible aspect of a person or thing
n. the event of coming into sight
n. formal attendance (in court or at a hearing) of a party in an action
n. a mental representation","n. 出现, 露面, 外观, 外表, 出版
[计] 外观, 版面",n:100,4,1,gk cet4 ky ielts,1435,1684,appearance
appetite,appetite,'æpitait,n. a feeling of craving something,"n. 食欲, 欲望, 爱好
[医] 食欲",n:100,2,0,gk cet4 cet6 ky toefl ielts gre,5325,5205,appetite
applause,applause,ә'plɒ:z,n. a demonstration of approval by clapping the hands together,"n. 鼓掌, 喝彩, 赞许",n:100,2,0,cet4 cet6 ky gre,7743,5599,applause
appliance,appliance,ә'plaiәns,"n. a device or control that is very useful for a particular job
n. durable goods for home or office use","n. 器械, 用具, 应用
[医] 矫正器; 器",n:100,2,0,cet4 cet6 ky toefl ielts,7150,6043,appliance
